link,source,bias,topic,titles,content,Country,translation,neg,neu,pos,error,translated_compound
https://www.sankei.com/article/20241214-J6MD6QEYIFG5RDASEYWVTO3IVM/,sankei,right,Politics,「民族の悲劇終わっていない」ウイグル協会長　カナダ、人権侵害関与で中国高官に制裁発動,「民族の悲劇終わっていない」ウイグル協会長　カナダ、人権侵害関与で中国高官に制裁発動日本ウイグル協会のレテプ・アフメット会長は14日、カナダ政府が中国新疆ウイグル自治区などで重大な人権侵害に関与したとして中国政府高官らに制裁を発動したことについて、産経新聞のインタビューに応じ、「世界は『ウイグルジェノサイド（民族大量虐殺）』から目を離していない。われわれにとって希望のメッセージになる」と歓迎した。要旨は以下の通り。◇ウイグルジェノサイドに関わった中国政府高官の責任は追及され、制裁から逃れるべきではない。ウイグル問題を巡っては2021年3月、カナダや米国、英国、EU（欧州連合）が一斉に制裁を発動した。政府高官ら個人に対するカナダの制裁は、それ以来ではないか。この2年近く、ウクライナ戦争や中東情勢に人道問題を巡る国際社会の関心が移ってしまった。中国政府は「ウイグルジェノサイド」は終わったかのような雰囲気を広げようとしている。そうした最中に制裁が発動されるのは重要な意味を持つ。民族の悲劇はまだ終わっていない。強制収容政策を主導した元ウイグル自治区党委員会書記の陳全国氏に制裁が科された。現職のウイグル自治区政府トップ、エルキン・トゥニヤズ人民政府主席も含まれていた。現職のトップへの制裁は極めて珍しい。ウイグル自治区のトップとしてふるまう現職の役人に制裁を科すのは、今も犯罪行為を犯しているからやめろというメッセージになる。各国政府はカナダ政府の対応を見習ってほしい。23年2月にカナダ下院は世界中に散らばるウイグル人避難民1万人の受け入れを政府に求める動議を可決し、今月初旬に最初の1人が東南アジアから到着したと報じられた。トランプ次期米大統領の存在にも期待を寄せている。前政権時はウイグル人弾圧に関わった中国政府高官らに制裁を科す「ウイグル人権法案」が成立し、「ジェノサイド（民族大量虐殺）」が実施されている可能性にも言及された。ウイグル自治区産の物品輸入を全面禁止する「ウイグル強制労働防止法案」などを推進したルビオ上院議員も次期国務長官に指名された。カナダも中国とは経済的な利害関係を抱えている。それでも、ウイグル自治区の迫害に関する情報を収集し、一定の根拠を得たからこそ、今回の発動に至ったのだろう。情報はやる気になれば、手に入る。日本の政治家も「情報がない」と言い訳しないで、この問題に向き合ってほしい。（聞き手　奥原慎平）,Japan,"the taliban leadership of china, the head of the chinese national organization for human rights, has been sentenced to administrative detention for the next 14 days. as we have seen senator lebio, who has been instrumental in passing legislation that would ban the import of food from ghana, and the chinese, have a financial stake in this matter, we hope that canada will be able to address this issue without resorting to force.",0.092,0.857,0.051,,-0.4897
https://www.sankei.com/article/20241214-476R4ARV5BDFTEFRK3VLSC4WUA/,sankei,right,Politics,カナダ、ウイグル自治区トップら8人に制裁、チベットや法輪功迫害も　中国「内政干渉だ」,カナダ、ウイグル自治区トップら8人に制裁、チベットや法輪功迫害も　中国「内政干渉だ」カナダのジョリー外相は10日、中国新疆ウイグル自治区やチベット自治区で、また法輪功学習者に対する重大な人権侵害に関与したとして、8人の中国政府の高官らに制裁を発動したと発表した。12月10日の国際人権デーに伴う措置で、ジョリー氏は「組織的な弾圧に終止符を打ち、国際的な人権義務を守るよう求める」と強調した。制裁を科されたのは、2011年～16年にチベット自治区、16年～21年までウイグル自治区で自治区トップの党委員会書記を務めた陳全国氏ら。陳氏はウイグル人抑圧を主導したとされる。また、現職のウイグル自治区政府のトップ、エルキン・トゥニヤズ人民政府主席も含まれている。8人はカナダ国内の財産が凍結され、企業や個人との金融取引が禁じられる。カナダ政府は発表で、ウイグル自治区では2017年以降、100万人以上のウイグル人が収容所に拘束され、心理的、身体的、性的な暴力に直面しているとの各種報告に対し強い懸念を示した。チベット自治区では強制労働や恣意的拘禁、宗教や信仰、移動、結社の自由が制限されているとした。法輪功を巡っては1999年以降、恣意的な逮捕、強制労働、拷問などを通じて抹殺しようとしているとした。ジョリー氏は声明で「カナダは、ウイグル自治区とチベット自治区での人権侵害、および法輪功学習者に対する人権侵害を深く懸念している」と訴えた。一方、中国外務省の毛寧（もう・ねい）報道官は11日の記者会見で、カナダ政府の措置に対して、「断固たる反対と強烈な非難」を表明し、中国への内政干渉をやめるよう要請した。（奥原慎平）,Japan,the eight people in the canadian and the taliban,0.0,1.0,0.0,,0.0
https://www.sankei.com/article/20241214-VAIGIVY2YREOVGQBRUAAJBZDMU/,sankei,right,Politics,,財務省や厚生労働省のSNSに「中傷コメント」や批判が殺到していると話題になっている。あまりの批判の多さに担当部局や大臣自身も対応に追われているというマスコミの記事もある。たしかに財務省や厚労省のSNSの投稿をみると、ひとつの投稿に対して数百件から多いときには数千件もの、主に匿名の人たちのコメントが寄せられている。財務省へのコメントでは、「財務省は国民の敵だ」「財務省解体」などが目立つ。また財務省と関係の深い与党議員の実名批判や、消費減税を唱えるコメントも目立つ。厚労省の方では、社会保障費の負担増や生活苦を訴える内容が多い。マスコミの多くは、「中傷コメント」が増えたとするが、ざっとみたところ、財務省や厚労省に対する率直な批判や、国民の生活の困難を訴えるものが過半だ。心ない「中傷コメント」が増えているのも確かだが、それほど多くはない。マスコミの印象報道的な批判はやめるべきだ。先の衆院選や兵庫県知事選あたりを境に、SNSを、選挙や世論形成に悪影響を与えるものとして批判的な姿勢をとるマスコミの報道が増えているように思える。自分たちの無能さを忘れての批判には、世論は決して賛意を与えないだろう。日本のマスコミの低レベルは問題だ。例えば、韓国の尹錫悦（ユン・ソンニョル）大統領による「戒厳令」発布とその後の騒動について、日本のマスコミの多くはライブでの発信を怠った。対してSNSをみれば、韓国と海外の通信社、あるいは国内外の専門家たちの解説的投稿が夜を徹して行われた。まさにSNSの利便性を実感させる出来事だった。解説も秀逸なものがあった。日本のマスコミは、韓国の市民たちが大挙して国会前で抗議していたとする写真を解説つきで掲載した。マスコミ定番の国家対市民の構図だ。だが、SNSではその「市民」の多くが、いわば左翼系の団体を中心にした組織化されたものであるという指摘もあり、興味深く思った。マスコミもSNSを敵視せずに、より一層の情報の獲得と解説の力を向上させるべきだ。だが実際には、いまだに財務省などの官僚たちの「作文」を真に受けて、それをそのまま記事に流用している。財務省やそれと連動している自民党の税制調査会の方針を、決定事項のように報道するのが定番だ。だが、そのマスコミと財務省一派のもたれあいの構図は、「少数与党」の下では崩壊した。SNSでも自民党税調は具体的な批判の対象となっている。自民党税調のような「奥の院」的な権力が、公開の場で批判の対象になったことだけでもSNSの貢献は大きい。虚偽の情報や政治的扇動に注意しながら、SNSが成長することを期待したい。（上武大学教授　田中秀臣）,Japan,"the latest in a string of headlines on the social media accounts of the ministry of finance and the department of health and human services i was curious to see if the government was still pursuing its case against the bank and the sbs, but i was optimistic that the media would continue to pursue the case and increase its investigative power.",0.0,0.881,0.119,,0.7615
https://www.sankei.com/article/20241214-5NMTB64EI5IDFPCPO52QFVV33Q/,sankei,right,Politics,石破茂首相、福島の被災地を視察　除染土処分へ状況確認　午後に第1原発へ,石破茂首相、福島の被災地を視察　除染土処分へ状況確認　午後に第1原発へ石破茂首相は14日、東日本大震災被災地の福島県を訪問した。同県双葉町では、東京電力福島第1原発事故に伴う除染作業で発生した土の仮置き場を視察し、再利用や処分の状況を確認。除染土は2045年3月までに福島県外で最終処分すると法律で定めており、取り組みの加速につなげたい考えだ。午後には就任後初めて福島第1原発に入り、廃炉作業について説明を受ける。帰還困難区域内の住宅の他、大熊町では除染土の中間貯蔵施設に足を運び、作業の進捗を直接確かめる。除染土の再利用や処分を巡り、政府は全閣僚が出席する会議を月内にも設置し、初会合を開く方向で調整している。,Japan,"prime minister ishida, inspecting the damaged areas of fukushima and the settlement of the first nuclear plant in the affected area, on the 14th of february, he visited the foshimachi prefecture, the home of tokyo fubuki power, in tibet, to make arrangements for the disposal of damaged goods in mitsuhide prefectural capital, utabashi pretyomiyama, for which he was elected in febrided by the government of fujimotoshitomu, and on that day, feebruary 14, 2010, prime minister iwata shibata, visited fukuoka pretdom, where the plant was first decommissioned in fushimashi, it was decided that the disaster settlement was to be completed in a temporary facility in shimazu shibi, mr. shibuya, fumishi shima, ishiba, who is in charge of inspecting it in his home town of settlement in hiroshima",0.087,0.913,0.0,,-0.8885
https://www.sankei.com/article/20241214-EVBYKGUYLZL3PCEM2ESMMAEE5A/,sankei,right,Politics,日本とカリブ諸国14カ国が外相会合　気候変動、国連改革を議論　共同声明発表へ,日本とカリブ諸国14カ国が外相会合　気候変動、国連改革を議論　共同声明発表へ岩屋毅外相は14日午前、カリブ海諸国の地域共同体「カリブ共同体」（カリコム）を構成する14カ国との外相会合を東京都内で開催した。気候変動や国連安全保障理事会改革での連携を巡って議論。午後に共同記者発表に臨み、共同声明を発表する。中国を念頭に、力による一方的な現状変更や経済的威圧といった国際秩序への挑戦は「共通の課題だ」と表明する方向だ。岩屋氏は会合冒頭、「日本とカリコムは共通の課題に共に立ち向かう島国同士として友好協力関係を築いてきた。交流促進の機運を維持、発展させるため、議論を交わしたい」と述べた。共同声明では、海洋や気候変動、食料安全保障分野での協力を打ち出す。常任、非常任理事国の議席拡大を含む安保理改革の必要性を明記する見通し。中国は経済支援などを通じて中南米・カリブ海地域での影響力を高めている。,Japan,"japan and the other 14 countries, on the eve of the joint statement of understanding, announced a joint cabinet meeting on climate change, climate and u.n. reform, in the morning, and called for a meeting of representatives of all 14 nations of european union, including the chinese, to discuss the issues of economic development in their respective countries.",0.0,0.952,0.048,,0.4215
https://www.sankei.com/article/20241214-AUXA5UKNXNDPTJIMFCRYYZHTHY/,sankei,right,Politics,,衆院選で大敗を喫したのち、自民党では両院議員懇談会が開催された（11月7日）。両院議員総会長の有村治子参院議員はX（旧ツイッター）で、出席者から次のような声があがったことを明らかにしている。「自民党がリベラル政策を推し進めた所で、結局その層は、自民党には投票せず、むしろ『どんな時にも自民党』と書いてきて下さった岩盤保守層の底が抜けた…」まさに正鵠（せいこく）を射た指摘だ。岸田文雄内閣で推し進めたLGBT理解増進法。米国のラーム・エマニュエル駐日大使の内政干渉に等しい主張に驚愕（きょうがく）したが、まさか「保守政党」を標榜（ひょうぼう）する自民党がやすやすとこうした悪法を成立させるとは衝撃的な事件であった。安倍晋三元首相が存在していれば、あり得なかった事態と言っていい。法案採決の際、退席した山東昭子前参院議長は「こんな生煮えの状態ではなく、きちんとした形でやっていかなければならない」と説いたが、多くの国民が納得した一言であったはずだ。なぜ性急にLGBT理解増進法が成立しなければならないのか。その根拠が多くの国民には分からなかった。とりわけ自民党を支え続けてきた「岩盤支持層」には激震が走った。一体自民党とは保守政党なのかとの疑念が自民党、岸田内閣の不支持へとつながり、岸田内閣は崩壊した。自民党総裁選で「保守主義の理念」を掲げたのは、高市早苗、小林鷹之の両氏に留まった。小泉進次郎氏に至っては「選択的夫婦別姓の導入」などと口走った。岩盤支持層を自ら粉々に爆破するような発言に他ならなかった。結果、朝日新聞をはじめ左派系メディアで重宝されていた「自民党内野党代表」とも言うべき石破茂氏が新総裁に選出され、衆院選では歴史的な大敗を喫した。両院議員懇談会で主張されたように、自民党内の「リベラル」はメディアに重用され、支持する国民も多いように感じられる。だが、彼らはどれほど自民党が「リベラル」にかじを切ったところで、そもそも自民党に投票しない人々なのだ。彼らに阿諛追従（あゆついしょう＝相手に媚こびへつらい、従うこと）しても、自民党は選挙で勝利することはできない。むしろ負ける。なぜなら、自民党の岩盤支持層はそうした「リベラル」政策を好まないからだ。自民党がなすべきは左傾化を強めることではない。安倍晋三的なるもの、すなわち「保守主義の精神」を取り戻すところにこそ活路がある。一刻も早く、石破首相が退き、高市政権が誕生すること。これ以外に「自民党の消滅」を食い止める手立てはない。だが、冷静に現状を分析してみると高市政権誕生の兆しは見えてこない。「驕れる平家久しからず」自民党の消滅する日が近づきつつある。いわた・あつし1983年、静岡県生まれ。早稲田大学政治経済学部政治学科卒業、同大学院修士課程修了。大和大学准教授などを経て、現在、一般社団法人日本学術機構代表理事。専攻は政治哲学。著書に『興国と亡国―保守主義とリベラリズム』（かや書房）、『後に続くを信ず―特攻隊と日本人』（同）、『バカも休み休み言え！』（ワック）、『新版　日本人の歴史哲学～なぜ彼らは立ち上がったのか』（産経新聞出版）など多数。ユーチューブで「岩田温チャンネル」を配信中。,Japan,"after a humiliating defeat in the lower house of the diet, the joint session of congress was held on the day of a special session called by the party chairman arimurasan. as the two parties have claimed, the liberal wing of the party, which is represented by the coalition of democratic parties, is not likely to prevail in the media, and that the majority of its members, including the democratic party of judas, are likely",0.084,0.731,0.185,,0.8316
https://www.sankei.com/article/20241214-7KBIFHI2K5A7DAMC753IMFFLOQ/,sankei,right,Politics,,「年収103万円の壁」の引き上げや、ガソリン減税を先送りしようとしている自民党など与党に対し、国民民主党側はどんな手を打てるだろうか。11月22日に閣議決定された経済対策では、いわゆる「103万円の壁」について「2025年度税制改正の中で議論し引き上げる」とした。ガソリン減税については「自動車関連諸税全体の見直しに向けて検討し、結論を得る」とされている。自公と国民民主の3党合意に基づくものだ。これが先送りの根拠だ。来年度税制改正で行うので、実施は基本的に再来年の確定申告になる。国民民主党も甘い3党合意をしたものだが、今は臨時国会中なので、まだ挽回できるチャンスはある。それには、所得税法改正と補正予算の組み替えで対抗すればいい。補正予算は、能登半島復旧対策や所得税基礎控除引き上げによる減税（いわゆる103万円の壁対策）などを盛り込み、すでに出ている補正予算案と同額とするのがいいだろう。この方法のメリットは、税について、党税調ではなく国会で議論できる点だ。税と民主主義を表す言葉として「代表なくして課税なし」がある。18世紀後半の米独立戦争は、代表者を母国の英国に送れないのに不当な課税があることに納得できないということで始まった。その反対運動の中で生まれた言葉だ。自民党税調は「インナー」と呼ばれるほど「密室」であり、民主主義のプロセスにふさわしくない。党税調で議論するより、今国会でオープンにやった方がいい。もちろん、財務省は同省出身議員が党税調インナーの要職を占めているので、そこで押さえ込みたいだろうが、それでは国民にはわけのわからないまま、減税の先送りになってしまう。経済対策としても、減税を入れて景気浮揚を図るべきだ。なお、最近、システムのせいにして、基礎控除の引き上げがすぐにできないという政治家がいる。さぞかし財務省からのレクをしっかり受けたのだろうが、それは事実ではない。だいたいシステムについてよく知らない人が言うのはおかしいのだが、基礎控除の変更は「システム改修」ではなくて「設定変更」なので簡単だ。いずれにしても、国会で議論せよという筆者の意見は、形式的には3党合意に反するかもしれない。だが、国会は国権の最高機関なのだから、できないはずはない。なにより石破茂首相（自民党総裁）が決断すればいいことだ。筆者は最近、石破首相のお膝元で講演する機会があった。そこで「石破首相は自民党総裁なんだから党税調インナーで議論して先送りせずに、国会でオープンにすぐやったら」と支援者に発破をかけた。石破首相は座して待つだけではなく、いま頑張れば、減税を先送りせずに来年3月の確定申告に間に合う。このくらいの足跡を残したほうが石破首相のためにもなる。政治力の有無についても指摘されるが、グダグダしないで、かき回さないと、力もつかないのではないか。（元内閣参事官・嘉悦大教授、高橋洋一）,Japan,"i'm afraid i have to say that i'm not so sure that the recent hike in the $10,000 bill and the gas tax hike that has been proposed by the ruling party in ottomania, will be enough to put an end to the opposition's efforts to postpone the economic stimulus package. i'm sure the politician has received a lot of press from the ministry of finance, but that's not true, because the system is not the same as the one that you don't know about.",0.09,0.889,0.021,,-0.6214
https://www.sankei.com/article/20241215-OA2NURI4YNLD7FEQLWZN4Y7E5Y/,sankei,right,Politics,石破日誌14日（土）,石破日誌14日（土）【午前】7時43分、JR東京駅。10時26分、ひたち3号でJRいわき駅。11時23分、福島県双葉町の東京電力福島第1原発事故による帰還困難区域。視察。伊沢史朗町長から復興状況の説明。伊藤忠彦復興相、内堀雅雄知事同行。【午後】0時4分、同町の「浅野撚糸」双葉事業所。同所内の「KEY’s　CAFE　福島　双葉」で昼食。1時6分、同県大熊町の除染土壌の中間貯蔵施設。視察。40分、大熊、双葉両町の東電福島第1原発。原子炉建屋など視察。職員を激励。伊藤復興相、内堀知事同行。4時39分、報道各社のインタビュー。5時51分、JRいわき駅。8時44分、ひたち26号でJR東京駅。59分、東京・赤坂の衆院議員宿舎。,Japan,"43 a.m. july 14th, 2010",0.0,1.0,0.0,,0.0
https://www.sankei.com/article/20241214-SVSFKUO7RZP5VPQPYCDMZDQIKI/,sankei,right,Politics,保育料の第1子無償化、少子化対策「一刻の猶予もない」　12月13日の会見で,保育料の第1子無償化、少子化対策「一刻の猶予もない」　12月13日の会見で「（先月22日から）都民の皆さまから未来の東京へのアイデアについて、意見募集を行ってきた。じつは今日が締め切りだったが、どんどん意見が寄せられており、来週（20日）まで続けることにした。これまで1万件超の意見をいただいている。特に10代、20代の若年層が多い。SNSなどのツールを用いた一つの成果だと思う」――10日の都議会で保育料の第1子無償化について、来年9月からの開始を目指して検討を加速させる旨を表明した「少子化対策は一刻の猶予もない。これまで都は結婚や出産がリスクではなく、希望や家族を持つことの喜びといった方向に進めていく必要があるということを常に考えて、いろいろと施策を進めてきた。これまでは第2子の保育料無償化だったが、これを一歩先に進める。第1子の無償化の中身も、基本的に同じ内容を念頭に検討する」――自民党都連の政治資金収支報告書不記載問題。知事の受け止めは「これは基本的に自民党が説明されること。詳細は承知していない」――政治資金パーティーは知事も知事が特別顧問を務める都民ファも開催している「都民ファも、私自身も基本的に法に基づいて適切に対応している」――自民、公明、国民民主が年収の壁引き上げで合意した「3党合意、交渉事だと思う。これからの流れについては注視していきたい」,Japan,"i've been working on this issue for the last week, and i've received over 10,000 signatures from people in the first trimester of the transition, as well as from the folks in my home state of texas.",0.0,0.945,0.055,,0.2732
https://www.sankei.com/article/20241214-YCZNYAMLCFOO7DRIDBMTRL6YWM/,sankei,right,Politics,次期5年の復興財源「過去5年を十分超えるものに」　石破首相が福島で表明,次期5年の復興財源「過去5年を十分超えるものに」　石破首相が福島で表明石破茂首相は14日、東京電力福島第一原発（福島県大熊町・双葉町）などを訪れ、東日本大震災からの復興状況を視察した。令和7年度で終了する第2期復興・創生期間後の復興財源について「次の5年間の全体の事業規模が、今までの5年間を十分に超えるものにしたい」と記者団に表明。除染土の県外処分に関し、関係閣僚会議を設けて検討を加速する方針も示した。首相は、避難者の帰還、生活環境の整備や産業・生業の再生を挙げ「次の5年は極めて重要な期間で、今までの5年間以上に財源を確保していかねばならない」と強調。「被災地に丁寧に寄り添い、最重要課題である福島の復興に最後まで責任を持ちたい」と語った。双葉町に進出した浅野撚糸（本社・岐阜県）の事業所を訪れ、雇用やにぎわい創出に向けた同様の取り組みを後押しする姿勢を示した。福島第一原発事故の除染作業で生じた除染土は最終処分までの間、大熊町・双葉町の中間貯蔵施設で貯蔵することとなっている。首相は双葉町の仮置き場も視察し、「2045年の3月までに県外最終処分する方針は単なる決意表明ではなく、法律に規定された国の責務だ」と記者団に強調した。（當銘梨夏）,Japan,"the next five years of the federal reserve, and the next fiscal year, ishida moto is in fukushima prefecture, meeting with prime minister ishidoshi shigeru in his meeting in tanegashima prefectural previncent city, japan, on the 14th of july, 2010.",0.0,1.0,0.0,,0.0
https://www.sankei.com/article/20241211-6CDNMHMCKBNAFGF7YQDL3IPIKQ/,sankei,right,Politics,参院政倫審の議論が紛糾　審査に応じた自民23人はなぜ「公開」に躊躇するのか,参院政倫審の議論が紛糾　審査に応じた自民23人はなぜ「公開」に躊躇するのか自民党の派閥パーティー収入不記載事件を受けた参院政治倫理審査会（政倫審）をめぐる議論が紛糾している。審査に応じた自民の参院議員27人中23人が非公開を望み、与野党から批判が相次いだ。ただ、審査は原則非公開という規定に加え、不記載事件への関与や対応については議員ごとに濃淡がある。果たして落としどころはどこにあるのか。参院政治倫理審査会規定第22条には「審査会は、傍聴を許さない」とあり、同条3項では「審査会は、審査の申立てをされた議員等から議員その他の者の傍聴を許し又は許さないことを求められたときは、これを尊重するものとする」とも記載されている。,Japan,"the senate committee on the constitution of the senate has asked for the suspension of all votes for consideration of this motion, and the motion to suspend the vote for amendment is being heard in the house of representatives.",0.057,0.943,0.0,,-0.3182
https://www.sankei.com/article/20241206-UUGULPDUTBPTLHIAUD3VUVPRIU/,sankei,right,Politics,「岸田再登板」で自民は立ち直るか,「岸田再登板」で自民は立ち直るか内閣総辞職からわずか2カ月余りの間に、岸田文雄前首相の再登板説がしばしば語られるようになった。石破茂内閣の評判が出だしから芳しくないので政治ネタに事欠いているのか。自分も取り上げているのだから、それは言うまい。とはいえ、岸田氏本人がまんざらでもない様子に映るのは不気味というより珍妙だ。トランプ次期米大統領の復帰などに後押しされたのでもあるまいが、このところ「資産運用立国議員連盟」を立ち上げ、石破首相と意見交換するなど、岸田氏は意欲的な動きを見せる。だが待ってほしい。岸田氏は自身の再選がかかった総裁選での勝負を避けたのだ。昨年は「裏金」問題を受けて唐突に派閥の解消を打ち出し、その後の党内の新たな組織づくりに取り組んだわけでもなかった。「政治とカネ」の問題で対応に手間取り、衆院選でこれを大きな争点にしたとの批判もある。派閥解消も政治倫理審査会に自ら出席したことなど、岸田氏の対応についての評価は分かれる。しかし衆院選惨敗―与党過半数割れの「元凶」をたどれば、そこに岸田氏が存在することに目をつぶるわけにはいかない。はたして、その当人が軽々に再登板を考えるだろうか。,Japan,"in the last two months, the party has been on the receiving end of accusations that it is not able to recover from its defeat in the election of shibata ibaras party and that the former prime minister, ishida mitsui, has also been embroiled in controversy over his handling of the cabinet's resignation.",0.123,0.788,0.089,,-0.2732
https://www.sankei.com/article/20241205-36HFC3FIANK27CL6YRNVNQMCTA/,sankei,right,Politics,大著『宿命の子』への違和感　米朝首脳会談の解釈に疑問、靖国参拝は歓迎や評価触れず,大著『宿命の子』への違和感　米朝首脳会談の解釈に疑問、靖国参拝は歓迎や評価触れず先日、拉致被害者を「救う会」の西岡力会長から電話があり、元朝日新聞主筆の船橋洋一氏が10月に刊行した著書『宿命の子　安倍晋三政権クロニクル』はもう読んだかと聞かれた。何しろ、上下巻構成で計1200ページ近い分量の大著である。「まだ上巻の途中です」と答えると、西岡氏はこう言った。「その辺は少し飛ばして下巻の『金正恩（キム・ジョンウン）』の章を読んでほしい。この本にはトランプ米大統領（当時）と金労働党委員長の首脳会談は拉致問題でも完全な失敗だったみたいに書いてあるが、違うのではないか」西岡氏はトランプ氏と金氏が2019年2月、ハノイで2度目の会談を行った際のエピソードを同年5月に本紙が、金氏が当時の安倍晋三首相について「会う用意があると発言した」と書いたのを記憶しており、同書の解釈に疑問を示したのだった。,Japan,"i have been asked by the president of the united states of america to consider the implications of his decision to authorize the joint chiefs of staff meeting in kimijima, may of 2006, and he has said that he will not accept the invitation of secretary nakao of korea, who is the former secretary of state of aid to the victims of abductions in may, 2006.",0.105,0.856,0.039,,-0.5696
https://www.sankei.com/article/20241202-PTCV6ITZ2NLD5LTCQ4V4XJNQKI/,sankei,right,Politics,自画自賛の石破外交,自画自賛の石破外交石破茂首相の所信表明演説はペルーとブラジルで展開した石破外交への厳しい評価を書き換えるかのように、自画自賛にあふれていた。だが、その内容は石破外交の真実とは懸け離れている。「真摯（しんし）」「謙虚」を喧伝（けんでん）する首相が事実上、国会に虚偽報告をしたことになる。演説で首相は中国の習近平国家主席と「かみ合った議論」ができたとし、「私が指摘した短期滞在の日本人への査証免除再開」で「中国側から明日30日に開始するとの発表がありました」と「成果」を誇った。首脳会談は11月15日（日本時間16日）、22日には中国外務省が日本人に対する短期滞在のビザ（査証）免除措置の再開を発表、29日に首相が演説で言及した。ビザ免除再開は石破外交の成果だと言うが、首脳会談後の外務省発表には、石破氏が同件を「指摘した」とはされていない。,Japan,"the feisty handshake of prime minister ishida on the eve of the visit of president ishibashi in peru and brazil, was full of selfcongratulation.",0.0,1.0,0.0,,0.0
https://www.sankei.com/article/20241214-CQJDKDHQBJKEHNYTTJ7QRP4ZTA/,sankei,right,Politics,「国民が心を一つに」都内で政府主催の拉致シンポジウム　中学生考案の啓発動画も公開,「国民が心を一つに」都内で政府主催の拉致シンポジウム　中学生考案の啓発動画も公開北朝鮮による拉致被害者の早期救出のため、政府主催のシンポジウムが14日、東京都内で開かれた。中学生が考案した啓発動画も公開。林芳正官房長官兼拉致問題担当相は「拉致問題の本質は国家主権の侵害。全身全霊で解決に向けて取り組む」と決意を述べた。林官房長官は中高生の参加者がいることを念頭に、「拉致問題の解決のためには、世代を問わず国民が心を一つにして全ての拉致被害者の帰国実現への強い意思を示すことが重要だ」と語った。家族会代表で、横田めぐみさん（60）＝拉致当時（13）＝の弟、拓也さん（56）は、「自由な国でなんでもできる私たちが何もしないことを、このままでいいのかと自問自答してほしい」と参加者に訴えた。めぐみさんの母、早紀江さん（88）も登壇し、めぐみさんは下校すると「お母さん、ただいま」と大きな声であいさつしていたことを紹介。「その声を47年間聞いていない。もう一度元気な声を、日本で発してほしい。『皆さん、助けてくれてありがとう』と大きな声で叫んでほしい」と悲痛な思いを語った。公開された啓発動画は、今年8月に全国の中学生が集まった「中学生サミット」で原案が作られ、コピーライターが仕上げた。動画は、文化祭について話していた3人の女子中学生のうち1人が突然拉致されるというもの。「また会えることを絶対に諦めない」というナレーションで締めくくられた。動画投稿サイト「YouTube（ユーチューブ）」の拉致問題対策本部公式チャンネルで視聴できる。（橘川玲奈）,Japan,the government of korea announced today that it will release a video that will uplift the kidnapping of a young girl from the city of honduras.,0.0,1.0,0.0,,0.0
https://www.sankei.com/article/20241213-UYQCGGN4CFLVPBROA5AQLDKS2E/,sankei,right,Politics,国民民主・玉木氏、年内の税制改正大綱策定にこだわらぬ考え「新しいルールつくればいい」,国民民主・玉木氏、年内の税制改正大綱策定にこだわらぬ考え「新しいルールつくればいい」国民民主党の玉木雄一郎代表（役職停止）は13日のBSフジ番組で、自民、公明両党との税制協議を巡り、「丁寧な合意形成ができるように新しいスケジュール感や物の決め方、ルールをつくればいい」と述べ、年内の税制改正大綱の策定にこだわらない考えを示した。「国民や有権者に説明責任を果たす合意にしなければならない。その折り合いがつかなければ来年度予算案には反対する」とも語った。,Japan,"the new tax framework, which will be adopted by the new parliament in the coming days, will require that the representative of the people of takano yuichiro, who is in opposition to the bill, be appointed to represent the party in parliament for the next 13 days.",0.0,0.945,0.055,,0.4019
https://www.sankei.com/article/20241213-IPCJBVPCH5JKTBURS2XCMVAQ2E/,sankei,right,Politics,自民、「公開工夫支出」削除の修正打診　政活費廃止、野党案が軸,自民、「公開工夫支出」削除の修正打診　政活費廃止、野党案が軸自民党は、政治資金規正法再改正を巡り、政党支出の相手を非公開にできる「公開方法工夫支出」を自民案から削除する修正案を各党に打診した。立憲民主党など野党提出の政策活動費廃止法案を軸に、結論を先送りし、付則に検討項目として盛り込む。自民は来週前半に衆院政治改革特別委員会で採決を目指すが、曲折が予想される。関係者が13日明らかにした。特別委の審議を受けて与野党は同日、断続的に修正協議を行ったが、立民幹部は「まだ溝は埋まっていない」と明らかにした。自民は、政治資金を監査する第三者機関の設置に関しては、国民民主、公明両党案に同調する。公開方法工夫支出は、自民が外交上の秘密や企業秘密などを害する可能性がある場合は支出先を非公開にできる例外規定として規正法再改正案に盛り込んだ。適用する場合は、国会に設置する第三者機関が領収書や明細書の写しの提出を受けて審査。該当しないと判断すれば、監査報告書を作成して公開するとした。野党は、使途公開不要な政策活動費と同様の「ブラックボックスだ」と批判し、支出の全面公開を要求していた。第三者機関を巡っては、自民案と国民民主、公明案はともに設置先を国会とする。監査対象について、自民案が公開方法工夫支出に限定するのに対し、国民民主、公明案は幅広く国会議員の政治団体を想定している。立民は13日の特別委で、議論が熟していないとして検討の継続を求めた。論点となっていた企業・団体献金は、容認と禁止で各党間の溝が埋まっておらず、結論を持ち越す公算が大きい。,Japan,the party has proposed a constitutional amendment to abolish the indirect taxes on political contributions and abolish indirect tax on financial services.,0.0,0.881,0.119,,0.4019
