link,source,bias,topic,title,content,Country,compound
https://www.sankei.com/article/20241215-DWMSNTZMUVI5PADJZ4W7KXVKI4/,sankei,right,Trending,中学生2人刺され死傷、「全く知らない」男が無言で刺したか　刃物所持して逃走の可能性,中学生2人刺され死傷、「全く知らない」男が無言で刺したか　刃物所持して逃走の可能性北九州市小倉南区のファストフード店で14日夜、中学生の男女2人が男に刃物のような物で刺され死傷した事件で、男は無言で2人を刺したとみられることが15日、福岡県警への取材で分かった。男は短時間に相次いで刺したとみられ、県警は殺人事件として捜査本部を設置し、逃走経路を捜査している。県警によると、男は40歳くらいとみられる。防犯カメラの映像などから入店直後、レジに並んでいた2人を立て続けに1回ずつ刺し、店舗出入り口から出て行ったという。男子生徒の命に別条はない。負傷した男子生徒は「全く知らない人に刺された」と説明している。死亡した女子生徒は同区の3年生、中島咲彩さん（15）。男と女子生徒の間に面識があったかどうかは不明という。男は刃物のような物を所持したまま逃走。身長170センチくらいで、着衣は上半身が灰色、下半身は黒で、黄色っぽい履物を履いていた。刺された2人は同じ学校で同学年という。現場は北九州モノレール徳力公団前駅近くの国道322号沿いのマクドナルド322徳力店。,Japan,-0.9888617303222418
https://www.sankei.com/article/20241214-IK6IHNCPWNI3HGKLDJFIWXFPVM/,sankei,right,Trending,需要高まる「焼きのり」　弁当に贈り物に、おいしさ再発見,需要高まる「焼きのり」　弁当に贈り物に、おいしさ再発見高級感のあるのり弁やおにぎりの人気が高まり、のりが再び注目されている。のり弁の料理講習会が開かれる一方で、焼きのりの人気も上昇。専門店は、年末年始に家庭で味わうための一枚を買い求める人でにぎわっている。「こだわりののり弁を作ろう」をテーマに10月、キッコーマンが講習会を開いた。講師は、焼きのり専門店「ぬま田海苔（のり）」（東京都台東区）の4代目当主、沼田晶一朗さんと、料理研究家で「ストウブで米を炊く」（誠文堂新光社）などの著書で知られる、しらいのりこさんだ。2人が作ったのは、タイプの異なるのり2種類を使ったのり弁。やわらかくてうまみの強いのりをご飯に挟み、青のりが混ざった香り高い青混ぜのりを、ご飯の上にちぎってのせた。のりのうまみを引き立たせるため、かつお節は敷かず、代わりにのりに「かつお節しょうゆ」を塗った。しょうゆ、みりん、酒を煮立たせ、かつお節でだしを取ったもので、さらに、これを使いレンコンのきんぴらや小松菜のおひたしなどを次々と作ってみせた。「のり弁をおいしく作るコツは塩味と酸味、甘味のバランスの良いおかずを添えること。ご飯とのりを中心に、日本のお弁当の良さがぎゅっと詰まっています」（しらいさん）焼きのり需要が一年のうちで最も高まるのは、年末年始だ。「ご進物が多いうえに、年越しそばや磯辺餅など、家庭で年末年始はおいしいのりを味わいたい、という方がたくさんいます」こう話す沼田さんの店は食の専門店が軒を連ねる、かっぱ橋道具街にある。ブティックと見まがうおしゃれな店内には、海をイメージした青いパッケージの焼きのりが並ぶ。いずれも九州・有明海産の希少な初摘みのり。養殖ノリは晩秋から翌年の春にかけて10回ほど摘採されるが、沼田さんは〝初物〟にこだわる。「有明海産のものは、やわらかくて、うまみ、香りが豊かなのが特長。特に初摘みの新芽はやわらかで、ふわっとした口溶けが魅力です」通常なら表示は「有明海産」。ここでは「鹿島第一壱〇2」「網田（おうだ）混〇1」など、暗号めいた商品名がついている。漁場・等級を順に並べた名で、鹿島第一（佐賀県）、網田（熊本県）は漁場の名前で、以下は等級を示す。漁場ごとに異なるおいしさを味わってほしい－。コーヒーに代表される、農場単位で銘柄化した「シングルオリジン」と同じスタイルで提供している。「山からミネラル豊富な水が川を伝って海へ流れ込むと筋が入る。その『川筋』に位置する漁場で育つノリは、よりうまみを増す。さらに、同じ漁場の中でも100メートル離れれば味も香りも変わる。それほど繊細なのです」沼田さんにすすめられるまま、試食用ののりを食べ比べてみた。酸味のあるもの、舌の上でとろりと溶けるもの…。個性は千差万別。和食に限らず、幅広い料理人が足しげく通うのもうなずける。今年も沼田さんは買い付けのため、現地で行われた入札会に出向いた。先月末の佐賀、福岡は「海水温が高かった影響もあり、全体的に初摘みはかための傾向でした」としたうえで、「パリッとしっかりめの食感が好きな方に。巻きずしなど巻き物に向いています」とすすめている。（榊聡美）,Japan,0.978128494520206
https://www.sankei.com/article/20241215-TDYNXPXEEFN3ZPHWE5GBDM2BHY/,sankei,right,Trending,小林陵侑は17位　ノルディックスキーW杯ジャンプ男子第7戦,小林陵侑は17位　ノルディックスキーW杯ジャンプ男子第7戦ノルディックスキーのワールドカップ（W杯）ジャンプ男子は14日、ドイツのティティゼーノイシュタットで個人第7戦（ヒルサイズ＝HS142メートル）が行われ、日本勢は小林陵侑（チームROY）が134メートル、133・5メートルの合計261・3点で17位となったのが最高だった。ピウス・パシュケ（ドイツ）が144メートル、138メートルの294・1点で制し、2連勝で今季4勝目、通算5勝目とした。佐藤慧一（雪印メグミルク）は28位、中村直幹（フライングラボラトリー）は32位、二階堂蓮（日本ビール）は36位だった。小林潤志郎（Wynn．）は予選落ち。（共同）,Japan,0.010318232700228691
https://www.sankei.com/article/20241215-TUQE6XHUQBMXLBDXGFB47ZUCPU/,sankei,right,Trending,＜週間ベストセラー＞来年の予測が3冊ランクイン,＜週間ベストセラー＞来年の予測が3冊ランクイン＜12月4日　丸善丸の内本店調べ　経済・金融＞❶本当の自由を手に入れるお金の大学　改訂版両＠リベ大学長著（朝日新聞出版・1650円）❷国際金融植田健一・服部孝洋著（日本評論社・2640円）❸物価を考える渡辺努著（日経BP・1980円）❹世界と日本経済大予測　2025－26渡邉哲也著（PHP研究所・1705円）❺親子で学ぶ　どうしたらお金持ちになれるの？橘玲著（筑摩書房・1760円）❻億までの人　億からの人田中渓著（徳間書店・1870円）❼これからの日本の論点2025日本経済新聞社編（日本経済新聞出版・2200円）❽アクティビストと企業支配権市場大熊将八著（金融財政事情研究会・2420円）❾今さら聞けない投資の超基本泉美智子著（朝日新聞出版・1430円）❿2025年　日本はこうなる三菱UFJリサーチ＆コンサルティング編（東洋経済新報社・2200円）,Japan,0.9909283712040633
https://www.sankei.com/article/20241215-JVUMDQ2A3JPTHDZ2A2C35JLR2E/,sankei,right,Trending,「北朝鮮兵が突撃戦を開始」　ロシア・北朝鮮混成部隊、損害200人　ウクライナ軍発表,「北朝鮮兵が突撃戦を開始」　ロシア・北朝鮮混成部隊、損害200人　ウクライナ軍発表ロシアによるウクライナ侵略で、ウクライナ軍参謀本部は14日、露軍が北朝鮮兵を前線での突撃作戦に投入し始めたと発表した。場所はウクライナ軍が越境攻撃で一部を占領下に置いた露西部クルスク州で、14日までにウクライナ軍のドローン（無人機）攻撃などにより、露朝兵の混成部隊が「200人規模」の損害を出しているとした。ウクライナが北朝鮮兵の具体的な死傷者数に言及するのは初めて。参謀本部によると、北朝鮮兵は露軍の海兵隊や空挺（くうてい）部隊に編入され、突撃任務に参加しているという。ウクライナのゼレンスキー大統領も14日のビデオ声明で「かなりの数」の北朝鮮兵が突撃任務に加わり、相当数の損失を出していると指摘。現時点で北朝鮮兵が戦闘に参加しているのはクルスク州だけだが、将来的に別の前線にも投入されうるとの情報もあるとした。1万1千人規模とされる北朝鮮兵は10月、ロシアに入国。大部分はこれまでクルスク州の露軍施設などで戦闘訓練を受けてきたとされる。ロシアは北朝鮮兵で兵力を増強し、同州の早期奪還につなげる構えだ。一方、ウクライナの軍事メディア「ディープステート」は今月14日、攻防が続くウクライナ東部ドネツク州クラホボの議会庁舎を露軍が占領したもようだと報告。露軍による市全域の制圧が近づいていると伝えた。,Japan,-0.9544113255105913
https://www.sankei.com/article/20241215-6ODM3YPWKZMKTO23SF357ANM7E/,sankei,right,Trending,「トランプ大統領」再登場は日本の戦後を終わらせる,「トランプ大統領」再登場は日本の戦後を終わらせる12月10日の衆院予算委員会で、石破茂首相（自民党総裁）が唱える「アジア版NATO（北大西洋条約機構）」に関する質疑があった。自民党の中谷真一議員は、ロシアのウクライナ侵略が長期化し、イスラエルとハマス、ヒズボラとの間でも戦闘が拡大していること、さらには、既に第三次世界大戦が始まっているとの見解もあることを指摘しつつ、中華人民共和国の台湾侵攻の可能性を踏まえ、石破首相にアジア版NATOに関する意見を尋ねた。これに対し、石破首相は、戦争抑止のためにはバランス・オブ・パワーすなわち勢力均衡が必要だとした上で、米国の力が相対的に落ちていることを前提とし、その力をどこがどう補って均衡を維持するかということを考えるのは軍事を考える上で極めて当たり前のことだと応じた。いつもと同じで、その姿勢は評論家的であるが、言っていること自体には間違いはない。問題は、その「解」として、アジア版NATOが妥当かどうかという点にあるが、それについて石破首相は、憲法上どうか、能力的にどうかということを一つずつ積み上げて国会の議論に供するための準備をしている旨答弁したにとどまり、アジア版NATOとして具体的にどのようなものを構想しているかについては明らかにしないままだった。,Japan,0.007690843194723129
https://www.sankei.com/article/20241215-TNZTAVIB7NKU7IF2O2TEAOQKSY/,sankei,right,Trending,人生は何歳からでも輝ける　『婚活マエストロ』,人生は何歳からでも輝ける　『婚活マエストロ』「ずっと『成瀬』しか本が出ていなくて、持ち歌一曲で回っている感じだったので、新しい歌が増えたみたいですごくうれしい」デビュー作『成瀬は天下を取りにいく』で本屋大賞に輝き、受賞後第一作を刊行。婚活をテーマにした大人の青春小説だ。浜松に住む40歳、独身のライター、健人に婚活事業会社「ドリーム・ハピネス・プランニング」の記事を書く仕事が入る。古びたホームページや事務所を怪しみつつパーティーに参加した健人は、同社の専属司会者で「婚活マエストロ」と呼ばれる奈緒子と出会い、婚活に対する考え方、そして人生が変わっていく。執筆の発端は、連載の依頼に来た女性編集者との会話。学生時代に婚活パーティーの司会経験がある彼女から東京の婚活話を聞き、「地方なら今でも古い感じの婚活パーティーが生きているのではないか、これは書けそうだという直感で引き受けました」。結末やディテールは書きながら考えたというが、若者から高齢者までの婚活を巡る人間模様や人生の機微が描かれ、何歳からでも恋はできて人生を輝かせられる－と力を与える作品になった。「成瀬も健人も、未来のことは分からないというのが一番書きたいこと」。自身、滋賀で主婦として過ごす一方、「自分の力を出し切れていないのではないか」ともどかしさも感じていた日々が、40歳になる年にデビューして一変。続編『成瀬は信じた道をいく』もヒットし、各種メディアからプロ野球の始球式まで引っ張りだこに。「40歳から新しいことを始めるのは難しいと思う人は多い。でも、39歳まで無名だった私が40歳で本屋大賞を取れて、『自分も何かできるかも』と思ってもらえたら」〝持ち歌〟も増え、今後はジャンルに捉われず、「その時々で書けるものを書く」という。「（作品執筆に）運命はあると思っています。今の私に本格ミステリーは書けなくても、書ける時期はきっと来る。いつ、どんな運命が待っているかは分からないけど、その時を待つという感じですね」（三保谷浩輝）◇みやじま・みな　作家。昭和58年、静岡県生まれ。京都大卒。令和5年刊行の連作短編集『成瀬は天下を取りにいく』で今年、本屋大賞を受賞。夫、小学生の子供と滋賀県在住。■『婚活マエストロ』（文芸春秋・1760円）,Japan,0.9932209073449485
https://www.sankei.com/article/20241215-XOO6LZYCQRGUNHSRKQEM7KK7DM/,sankei,right,Trending,,韓国人は「非常戒厳」が解除されるやいなや、「強い側に付け」「法理より時流だ」とばかりに走り始めた。80年前、日本が降伏するや、朝鮮人がみんな「私は反日派だった」となった状況を想起せざるを得ない。いま走っていく先は、「反米」「反日」「従北」「親中」「親露」の社会主義経済体制だ。その地獄を味わったとき、韓国人は「だから私は戒厳令に賛成していたのだ」と嘆くのだろう。韓国でも日本でも誤解している人が多いようだが、「非常戒厳」の宣布は、憲法と戒厳法に則（のっと）っている。もちろん、あの時点で、内部連絡が不行き届きのままでの宣布は大きな疑問だ。しかし、戒厳軍の国会到着が遅れたという漫画のような落ち度はあれ、国会が「解除要求」決議を可決するや、尹錫悦（ユン・ソンニョル）大統領は憲法規定に従って戒厳を解除した。すべて憲法の枠組みの中の動きだった。ところが、国会で多数を占める左翼政党「共に民主党」の扇動で、韓国社会はたちまち「失敗した戒厳令」を「内乱企図」に読み替えた。「戒厳軍が逮捕する政治家リストを作成していた」「国防相が大統領と非常戒厳について事前に協議していた」「大統領が戒厳軍の動向を尋ねた」…。非常戒厳発動なら当たり前のことではないか。それを「内乱罪の証拠」であるかのように、保守系紙まで書き立てている。非常戒厳の実動部隊である特戦司令官は、米韓連合軍副司令官から民主党議員になった人物が主宰するユーチューブ番組に出演して、涙ぐみながら「私はできる限り抗命した」と弁明した。泣く子も黙るはずの「斬首部隊」の司令官も、同様に振る舞った。司令官からしてこれでは、まさに弱軍弱兵。北朝鮮が南進してきたとき、戦えるのか。保守系紙の朝鮮日報（12月7日）が「非常戒厳を巡り崩れゆく韓国軍」との見出し記事で、〝腰抜け司令官〟を批判したのが、せめてもの救いだ。民主党は図に乗って、韓悳洙（ハン・ドクス）首相まで内乱罪で告発し、弾劾決議案を提出するとしている。まさしく、社会主義革命のバイブルに沿って「無政府状況」を現出させて、政権を手に入れようとしているのだ。彼らは政権獲得したら何を目指すのか。大統領弾劾決議案の提案理由に「尹政権は、北朝鮮、中国、ロシアを敵視し…」とある。その反対のことをするのだから、日本にとっての安保防波堤は、敵の橋頭堡（きょうとうほ）に変わるのだ。「日朝国交正常化推進議員連盟」の加盟議員が首相、外相、防衛相を占める日本は、大丈夫だろうか。　（室谷克実）,Japan,-0.9912488602567464
https://www.sankei.com/article/20241215-V6U2SYDYRRJMJDNX3GEJEZMJAQ/,sankei,right,Trending,東京メトロ千代田線、一部区間で折り返し運転　全線再開の見込みは「午前中」,東京メトロ千代田線、一部区間で折り返し運転　全線再開の見込みは「午前中」15日午前2時50分頃、東京メトロ千代田線乃木坂駅（東京都港区）構内で発煙があった。このため同線は午前5時54分現在、折返し運転を実施している。折返し運転区間はJR線内―大手町駅間、代々木公園―代々木上原、綾瀬―北綾瀬駅の区間。東京メトロは全線運転再開の見込みを「午前中」としている。,Japan,-0.747091799043119
https://www.sankei.com/article/20241215-WXMOSLM2FFKPFCRCT2CUOK6NU4/,sankei,right,Trending,秀吉の五奉行に焦点　『五葉のまつり』今村翔吾著,秀吉の五奉行に焦点　『五葉のまつり』今村翔吾著『五葉のまつり』今村翔吾著（新潮社・2530円）北野大茶会、刀狩り、太閤検地、大瓜畑遊び、醍醐の花見…歴史の授業や歴史ドラマを通じてこれら豊臣秀吉の事績をご存じの方も多いだろうが、これまで、物語の中心に置かれた作品はそう多くなかった。本作は、これらの出来事をメインモチーフに採用した歴史小説であり、（石田三成はさておいて）あまりフォーカスされることのない秀吉の五奉行、石田三成、増田長盛、浅野長政、長束正家、前田玄以を主人公としたところに新機軸のある小説である。現代の歴史小説シーンにおいては遣い手の少ない、現代人の視点から歴史を俯瞰する三人称のあり方は、司馬遼太郎や池波正太郎の語りを彷彿とさせる。「――院内。」のように、読者に印象づけたい用語を文頭ダッシュと共に体言止めし改行する叙述法も、やはり司馬、池波が好んで用いたものである。このように名作歴史小説のエッセンスを取り込みつつも、本作の底流には、映画や漫画などから影響を受けた現代エンターテインメントの呼吸が色濃く流れている。上司の秀吉や時代の要請による無茶振りに晒され、無理難題をこなし、馬車馬のように働く五奉行の前にプロジェクトの遂行を妨げる〝敵〟が立ちはだかる。そんな中、五奉行の奮闘や機知でもって〝敵〟をぎゃふんと言わせる。そんなメインストーリーの上に、有能で癖の強い五奉行が結束し、ある種の友情が構築される展開を配し、プロジェクトの中で〝敵〟と心を通じる瞬間を描く。サラリーマン小説、現代の少年漫画的プロットを採用することで、爽快な読み味の物語を構築している。本作は、組織で働くストレスや、会社員の悲哀を戯画化している。過去に仮託して現代の労働環境のリアルを鏡映しにするからこそ、我々現代人にとっても切実なシーンが立ち現れるのだ。社内政治やクライアントの無理難題に振り回され、成果を挙げ続けなくてはならない現代の五奉行にとっては、人ごとには読めない小説なのである。,Japan,0.34773857705295086
https://www.sankei.com/article/20241215-37VFCKTBU5HS7CEPYZTU4A5KJA/,sankei,right,Trending,,橋本環奈演じる平成元年生まれのヒロインが、栄養士として人の心と未来を結んでいくオリジナル・ストーリーの朝ドラ「おむすび」。12月16日（月）放送回のあらすじを紹介する。※次回は12月16日（月）午前8時15分更新結（橋本環奈）は、翔也（佐野勇斗）が野球部に所属している星河電器の社員食堂に初出勤する。しかし、食堂の責任者である立川（三宅弘城）は、栄養士は要らないと言い放ち、結を全く相手にしようとしない。一方、翔也のいる野球部には、強力な新人スラッガーが入って来てチームに緊張感が漂う。NHK総合 （月）～（土）午前8：00～8：15ほか　★土曜日はダイジェストを放送NHK BS／NHK BSP4K（月）～（金）午前7：30～7：45ほか専門学校を卒業して栄養士の資格を取った結（橋本環奈）は、翔也（佐野勇斗）が野球部に所属する星河電器の社員食堂で働き始める。ところが、食堂の責任者である立川（三宅弘城）は、結が栄養士として献立作りに参加することを拒否。結は仕込みや注文取りを担当するが、うまくいかず、洗い物だけすることに。一方、野球部には強打者の新人が加入。翔也に厳しい目が向けられていく。（TVnavi）,Japan,0.006419557612389326
https://www.sankei.com/article/20241215-5H257QF4UZKPVPHZ5QK6RZPZIE/,sankei,right,Trending,レジェンド国枝慎吾さんが貫禄、車いすテニスのエキシビで世界1位の小田凱人破る,レジェンド国枝慎吾さんが貫禄、車いすテニスのエキシビで世界1位の小田凱人破る車いすテニス界の「レジェンド（伝説）」が貫禄を示した。シングルスで通算28度の四大大会優勝や3度のパラリンピック制覇を成し遂げ、昨年1月に現役を引退した40歳の国枝慎吾さんが8日、東京・有明コロシアムで18歳の小田凱人（東海理化）と6点先取制のエキシビションで対戦。今年のパリ・パラを制した世界ランキング1位を6－3で破ってみせた。国枝さんと小田との対戦は、能登半島地震復興支援を目的としたイベント「ドリームテニスARIAKE」の1カード。ツアーではまだ実現していない錦織圭（日清食品）－ダニエル太郎（エイブル）の8ゲームマッチ、若手有望株対決となった坂本怜（IMG）－望月慎太郎（木下グループ）の6ゲームマッチに続いて行われ、約1万人が見守った。ただ、プロが普段用いないアンダーサーブを使うなど「ショー」の要素も強かった先の2カードとは異なり、車いすテニスの新旧世界1位による対決は真剣そのものだった。第1ゲームを奪った国枝さんは、続く相手のサービスゲームをすぐさまブレーク。小田の繰り出す鋭いサーブに面食らう場面もあったが、巧みなチェアワークで主導権を握り、5－1とリードした。ここから徐々に動きのよくなった小田に2ゲームを返されたが、6－3で快勝した。現在、米国を拠点に車いすテニスのコーチを務める国枝さんは「勝ちにいかないと〝処刑〟されると思った」と、試合に向け2カ月間みっちりと調整した成果を見せつけ、ガッツポーズ。この2カ月間は引退した身にはハードだったようで、「体が耐えられなくて、腰が痛くなり、（練習量を）ちょっとずつ減らしていった」と苦笑いで振り返った。2人は2022年10月、同じ会場で行われた楽天ジャパン・オープンの車いすの部決勝で対戦。新鋭の小田が第一人者に食らいつき、2時間半近い激闘に持ち込んだが、最後は国枝さんがフルセットで競り勝った。「あの試合をきっかけに応援してくれる人が多くいる。その（同じ顔合わせの）試合が数年後に実現したことが何よりうれしい。もちろん勝ちたかったが、やったことに意味がある」と小田。国枝さんも「いい試合をしようと思ってもできないので、勝ちにいった」と相手の力量を評価しているからこそ、入念な準備を重ねたと明かした。2人の対戦はこれで最後…と思われたが、コートインタビューに臨んだ小田に国枝さんから「物言い」がついた。「僕はこれからテニス界をもっと盛り上げ、ここより大きい会場でテニスコートをつくって試合をしたい」と宣言した18歳に「まずは来年、俺を倒してからだ」と〝再戦〟を要求。夢の対決は1年後、再び見ることができそうだ。（奥村信哉）,Japan,0.958972736261785
https://www.sankei.com/article/20241215-DGXLQ42IPJL4HE6K2GSFG6ZZC4/,sankei,right,America,米が飛行物体に臆測過熱、陰謀論も噴出　政府が火消し「航空機誤認」,米が飛行物体に臆測過熱、陰謀論も噴出　政府が火消し「航空機誤認」米東部ニュージャージー州で不審な飛行物体の目撃情報が相次ぎ、正体を巡り臆測が飛び交っている。米政府が情報を隠しているとの陰謀論も噴出し、トランプ次期大統領も参戦。米政府が14日、土曜返上でオンライン記者会見し「多くは有人航空機の誤認だ」と火消しを図った。11月中旬にニュージャージー州で不審なドローンに関する通報があり、連邦捜査局（FBI）が調査を開始。近隣の米軍施設とトランプ氏関連のゴルフ場周辺に飛行制限を出した。その後も飛行物体の目撃が続き、政府窓口への通報は5千件に達した。トランプ氏はソーシャルメディアで「政府が知らないはずがない」と不信感をあおった。フェイスブックには情報交換グループができ、5万を超える人が参加。「イランの艦艇から放たれた」「トランプ氏の大統領就任を阻止するため緊急事態宣言を出すつもりだ」などの説が入り乱れた。（共同）,Japan,-0.996275795972906
https://www.sankei.com/article/20241215-TBAORJPJ6RMINNR3LWSUEVSC5E/,sankei,right,America,米欧と中東諸国がシリア新体制構築の支援表明　「安全で平和な未来を築けるよう」,米欧と中東諸国がシリア新体制構築の支援表明　「安全で平和な未来を築けるよう」シリアのアサド政権崩壊を受け、米国や欧州、中東諸国は14日「シリアの人々が希望に満ち、安全で平和な未来を築けるよう全面的に支援する」との共同声明を発表した。女性や少数民族を含む全ての人の権利を尊重することや、近隣諸国との平和的な関係を築くことなど、新体制に求める原則も示した。ブリンケン米国務長官は14日、ヨルダンで記者会見し、暫定政府の始動を図るシリアの旧反体制派に米政府側から共同声明で示した原則を伝えたと明らかにした。バイデン政権が旧反体制派との接触を公式に認めたのは初めて。旧反体制派を主導するのは過激派「シリア解放機構」で、米国はテロ組織に認定している。制裁対象だが接触は禁止されておらず、地域の安定を優先した。（共同）,Japan,-0.17279072105884552
https://www.sankei.com/article/20241215-6IPS5I72VJN3TA4PPOHQ2FJCLY/,sankei,right,America,米国務長官、韓国の尹氏弾劾訴追案可決を評価「民主主義の回復力」,米国務長官、韓国の尹氏弾劾訴追案可決を評価「民主主義の回復力」ブリンケン米国務長官は14日、韓国で尹錫悦大統領に対する弾劾訴追案が可決されたことについて「韓国は民主主義の回復力を示した。憲法が定めた手続きを平和的に進めた」と評価した。ヨルダンでの記者会見で語った。ブリンケン氏は、韓国大統領職を代行する韓悳洙首相と「協力する用意がある」とし「米政府は韓国の国民と、鉄壁の米韓同盟を強く支持している」と述べた。（共同）,Japan,0.7396299429237843
https://www.sankei.com/article/20241214-YOL5CZKAFBJBVHOWQREDRU6T6M/,sankei,right,America,地球温暖化で急増のシガテラ中毒、毒素の効率的な合成に成功　魚からの検出法開発に道開く,地球温暖化で急増のシガテラ中毒、毒素の効率的な合成に成功　魚からの検出法開発に道開く世界最大規模の自然毒による食中毒「シガテラ中毒」が、地球温暖化などの影響で拡大中だ。毒素を体に蓄積した魚を食べると発症し、死亡率は非常に低いが、温度感覚の異常などが起きる。治療法はなく、毒素の有無を簡単に調べる方法もない。毒素が自然界に微量しか存在しないため、対策の研究がなかなか進まないことが背景だが、東北大のチームが最近、毒素の効率的な合成に成功。毒素に敏感に反応する物質を作る研究が加速し、「毒魚」を見分けて中毒を防ぐ道が大きく開けそうだ。シガテラ中毒は熱帯、亜熱帯のサンゴ礁周辺で獲れた魚類を食べた際に起きる食中毒で、世界で年間2～6万人の患者が発生している。激しい下痢や吐き気、筋肉痛、かゆみなどに襲われるほか、温度感覚に異常をきたし、水に触れるとまるでドライアイスに触ったような冷たさを感じるドライアイスセンセーションを起こす人もいる。,Japan,-0.9396883836016059
https://www.sankei.com/article/20241213-EA7OAIHMTFMM7MFK2T4KEHJH7E/,sankei,right,America,維新の吉村体制、前執行部と亀裂　与党との協議不調なら失点、「飲み食い政治」否定も軋轢,維新の吉村体制、前執行部と亀裂　与党との協議不調なら失点、「飲み食い政治」否定も軋轢令和6年度補正予算案の衆院採決を巡る混乱をきっかけに、日本維新の会の党内に亀裂が走っている。教育無償化推進に向けた与党との合意を理由に予算案賛成へ転じた判断に対し、執行部と距離を置く議員らは不信感を隠さない。与党と合意したのは実務者協議を始めるという内容にとどまり、「空手形」になる余地が否定できないからだ。交渉が不調に終われば、発足したばかりの吉村洋文代表体制にとって大きな失点となる。維新の青柳仁士政調会長は13日、自民党の小野寺五典、公明党の岡本三成両政調会長と会談し、教育無償化などを巡り意見交換した。青柳氏は会談後、実務者協議に関し「年内には必ずキックオフすると合意した」と記者団に説明した。,Japan,-0.9721358418464661
https://www.sankei.com/article/20241212-GKLEWBT4U5LX7GCAVM7DSVYXEY/,sankei,right,America,独裁者の誤算は連鎖するか、軍人でも政治家でもない韓国とシリア大統領の失敗　宮家邦彦,独裁者の誤算は連鎖するか、軍人でも政治家でもない韓国とシリア大統領の失敗　宮家邦彦先日、2人の大統領の信じ難い誤算が世界を揺るがした。東アジアで韓国大統領が戒厳令を発令したかと思えば、中東ではシリアで政権が崩壊、大統領はロシアに亡命した。3年前筆者が予想した「世界が1930年代のごとく『勢い』と『偶然』と『判断ミス』により『政治誤算』を繰り返す時代」がついに始まったのか。それにしてもなぜいきなり戒厳令なのか。韓国の尹錫悦（ユンソンニョル）大統領は「血を吐くような心境」で野党側の動きは「内乱を画策する明らかな反国家行為」と断じたが、これを信じる韓国人は少ないだろう。野党側の動きは「反政府」行為ではあっても、決して「反国家」行為ではない。40年前ならともかく、21世紀の民主国家韓国の大統領が戒厳令発令とはおよそ尋常ではない。,Japan,-0.9920565732754767
https://www.sankei.com/article/20241212-KT75ZAKADBOEVFYBQVRRIOTMZU/,sankei,right,America,選択的夫婦別姓論議のおかしな理屈　明治政府は庶民意識に合わせ同姓を選択,選択的夫婦別姓論議のおかしな理屈　明治政府は庶民意識に合わせ同姓を選択選択的夫婦別姓を巡る議論では、おかしな理屈、筋の通らない意見がもっともらしく飛び交っていると感じている。「前の姓を変えなければならないことで、ものすごくつらく悲しい思いを持っている人が大勢いることは決して忘れてはならない」例えば石破茂首相が5日の衆院予算委員会でこう述べ、選択的夫婦別姓制度の実現を求める意見に理解を示していた。,Japan,-0.9904478274984285
